strategy,corrective,case_id,question,context_recall,context_precision,faithfulness,correctness,answer_relevancy,is_relevant_but_incorrect,latency_ms,estimated_cost_usd,corrective_category,corrective_attempts
full,True,unanswerable-004,What is the expected release date for Kubernetes v1.33 and what are the SLA guarantees associated with that version?,1.0,0.0,1.0,1.0,0.0,False,7457.933933008462,0.00069818,correct,1
full,True,unanswerable-005,How can I configure IAM roles for service accounts in AWS EKS to limit permissions for a specific pod running in a managed node group?,1.0,0.8,0.0,1.0,0.0,False,5238.555321935564,0.0008511099999999999,correct,1
full,True,unanswerable-006,How does Argo CD handle secret management for GitOps workflows when deploying applications in Kubernetes?,1.0,0.0,0.0,1.0,0.0,False,5737.087670015171,0.0008208699999999999,correct,1
full,True,unanswerable-007,How can I use the 'kubectl manage-resources' subcommand to optimize resource allocation in my cluster?,1.0,0.0,0.0,1.0,0.0,False,6758.833160041831,0.00136837,correct,1
full,True,unanswerable-008,What are the specific configuration options provided by the Calico CNI plugin for enabling eBPF-based networking features in Kubernetes v1.32?,1.0,0.0,1.0,1.0,0.0,False,9975.545832072385,0.00069784,incorrect,2
full,True,unanswerable-009,What are the specific release dates for the Kubernetes v1.32 upgrade compared to the previous v1.31 version?,1.0,0.0,1.0,1.0,0.0,False,5995.409458992071,0.00042405,incorrect,2
full,True,unanswerable-010,How can I configure auto-scaling for managed node groups in AWS EKS based on custom metrics?,1.0,0.0,0.0,1.0,0.0,False,5723.646700964309,0.0010155799999999999,correct,1
full,True,unanswerable-011,How can I customize the Prometheus Operator's alerting rules for specific applications without modifying the default configuration in Kubernetes?,1.0,0.0,0.0,1.0,0.0,False,9768.681920948438,0.00054294,incorrect,2
full,True,unanswerable-012,How do I use the 'kubectl manage-policies' command to apply network policies in my Kubernetes cluster?,1.0,0.0,0.0,1.0,0.0,False,5088.510212022811,0.0006606499999999999,correct,1
full,True,unanswerable-013,What proprietary options does the Calico CNI plugin provide for enabling eBPF-based networking enhancements in Kubernetes v1.32?,1.0,0.0,1.0,1.0,0.0,False,8741.169188986532,0.00053737,ambiguous,1
full,True,unanswerable-014,"What is the expected timeline for the v1.32 to v1.33 Kubernetes version upgrade, including any specific dates for release candidates and stable releases?",1.0,0.0,1.0,1.0,0.0,False,7234.814255964011,0.00045857,ambiguous,1
full,True,unanswerable-015,How can I set up automatic scaling for Amazon EKS managed node groups based on custom metrics using the AWS console?,1.0,0.0,0.0,1.0,0.0,False,7316.435482003726,0.0011319,ambiguous,1
full,True,unanswerable-016,What are the best practices for managing Helm chart dependencies in a multi-environment setup using Argo CD for CI/CD pipelines?,1.0,0.0,0.0,1.0,0.0,False,9986.873282003216,0.0004503,incorrect,2
full,True,unanswerable-017,What proprietary options does the Calico CNI plugin provide for configuring network policies that are not covered in the Kubernetes v1.32 documentation?,1.0,0.0,1.0,1.0,0.0,False,6064.5728970412165,0.00072365,correct,1
full,True,unanswerable-018,"What is the expected Service Level Agreement (SLA) for Kubernetes v1.32 when running in a managed cloud environment, such as Google Kubernetes Engine or Azure Kubernetes Service?",1.0,0.0,1.0,1.0,0.0,False,10113.421881920658,0.00067713,incorrect,2
full,True,unanswerable-019,How does Argo CD handle syncing git repository changes when there are conflicting resources in the target Kubernetes cluster?,1.0,0.0,1.0,1.0,0.0,False,7783.231073990464,0.00070314,incorrect,2
full,True,unanswerable-020,What are the specific configuration options available for the AWS VPC CNI plugin in Kubernetes v1.32 that are not documented in the core Kubernetes documentation?,1.0,0.0,1.0,1.0,0.0,False,8193.011249997653,0.00074639,correct,1
full,True,unanswerable-021,What are the specific SLA commitments for Kubernetes v1.32 regarding support response times during critical incidents?,1.0,0.0,1.0,1.0,0.0,False,5619.311748072505,0.00038313999999999997,ambiguous,1
full,True,version-sensitive-001,What happens to the `adminAccess` field when the DRAAdminAccess feature is disabled in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4235.380930942483,0.00034825000000000004,correct,1
full,True,version-sensitive-002,What is the apiVersion for a PersistentVolumeClaim in the version documented in this chunk?,0.0,1.0,1.0,1.0,1.0,False,5607.105873990804,0.0010018899999999999,correct,1
full,True,version-sensitive-003,How do you approve a CertificateSigningRequest (CSR) using the Kubernetes API in this version?,1.0,0.5,1.0,0.75,1.0,False,10752.872229088098,0.0014552599999999999,correct,1
full,True,version-sensitive-004,What field can be used to specify non-base64 encoded strings directly when creating a Secret in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,8498.618829995394,0.00116659,correct,1
full,True,version-sensitive-005,What label is deprecated in Kubernetes v1.17 in favor of topology.kubernetes.io/region?,1.0,1.0,1.0,1.0,1.0,False,5977.304848027416,0.00027859,correct,1
full,True,version-sensitive-006,What is the status of the `azureDisk` in-tree storage driver in Kubernetes version 1.27?,1.0,1.0,1.0,1.0,1.0,False,4017.3604170558974,0.00030190999999999996,correct,1
full,True,version-sensitive-007,What is the apiVersion required for configuring kube-proxy in a user namespace?,1.0,1.0,1.0,1.0,1.0,False,4547.585872001946,0.00060292,correct,1
full,True,version-sensitive-008,What must be specified alongside `x-kubernetes-embedded-resource: true` to ensure that nothing is pruned from the embedded object in a Custom Resource Definition?,1.0,1.0,1.0,1.0,1.0,False,8806.075612897985,0.00086369,correct,1
full,True,version-sensitive-009,What command-line parameters were removed in Kubernetes 1.24 regarding the management of CNI plugins by kubelet?,1.0,1.0,1.0,1.0,1.0,False,7783.94525393378,0.00096249,correct,1
full,True,version-sensitive-010,What is the apiVersion required for a Deployment resource in Kubernetes as specified in the deployment.yaml file?,0.0,0.0,1.0,0.0,0.0,False,6859.688302967697,0.00064777,correct,1
full,True,version-sensitive-011,What is the correct apiVersion for the LeaderMigrationConfiguration resource in the specified Kubernetes version?,1.0,1.0,1.0,1.0,1.0,False,5221.611554035917,0.0009547,correct,1
full,True,version-sensitive-012,What is the status of the annotation 'experimental.windows.kubernetes.io/isolation-type' in Kubernetes version 1.20?,1.0,1.0,1.0,1.0,1.0,False,5732.691133045591,0.00032388999999999996,correct,1
full,True,version-sensitive-013,What is the behavior of CoreDNS regarding FQDNs for stub-domains and nameservers?,1.0,1.0,1.0,1.0,1.0,False,9429.2578920722,0.00065377,correct,1
full,True,version-sensitive-014,What happens to the `.metadata.deletionTimestamp` when a delete request for a resource is sent in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,9309.497989015654,0.00132555,correct,1
full,True,version-sensitive-015,What is the apiVersion for PolicyList in Kubernetes audit configuration?,1.0,1.0,1.0,1.0,1.0,False,5510.943026049063,0.00047752,correct,1
full,True,version-sensitive-016,What must a Gateway reference in order to be managed by a specific controller in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4933.293599984609,0.0006861599999999999,correct,1
full,True,version-sensitive-017,What is the purpose of the `subPath` property in volume mounts for a Pod in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,11109.059679089114,0.0007993,correct,1
full,True,version-sensitive-018,What option must be used with `kubectl delete` to delete a ReplicaSet without affecting its Pods in this version of Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,7966.2236659787595,0.00068769,correct,1
full,True,version-sensitive-019,What annotation was used in Kubernetes to indicate a critical Pod before it was removed in favor of Pod Priority?,1.0,1.0,1.0,1.0,1.0,False,7241.082728956826,0.00050857,correct,1
full,True,version-sensitive-020,What is the default value for `failurePolicy` in admission webhooks in this version of Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5733.758588903584,0.00034703999999999996,correct,1
full,True,version-sensitive-021,What happens to the manually specified values in the `rules` field of an aggregated ClusterRole?,1.0,1.0,1.0,1.0,1.0,False,4988.2847298868,0.00042653,correct,1
full,True,version-sensitive-022,What is the behavior of the generatorOptions regarding the appending of content hash suffixes to generated ConfigMaps and Secrets in the kustomization.yaml file?,1.0,1.0,1.0,1.0,1.0,False,8116.530906991102,0.0009405899999999999,correct,1
full,True,version-sensitive-023,"In Kubernetes v1.16, what is the required configuration for the `service` stanza in the `webhookClientConfig` when using a conversion webhook?",1.0,1.0,1.0,1.0,1.0,False,9424.616483971477,0.00101575,correct,1
full,True,version-sensitive-024,How can pods be removed from a ReplicationController's target set in the documented Kubernetes version?,1.0,1.0,1.0,1.0,1.0,False,7680.031990981661,0.0008804599999999999,correct,1
full,True,version-sensitive-025,What is the supported API version for kubeadm configuration validation in this version of kubeadm?,0.0,1.0,1.0,1.0,1.0,False,8400.711453985423,0.0008056599999999999,correct,1
full,True,version-sensitive-026,How can administrators automatically label GPU enabled nodes in Kubernetes using Node Feature Discovery (NFD)?,1.0,1.0,1.0,1.0,1.0,False,8087.12500706315,0.0009780799999999999,correct,1
full,True,version-sensitive-027,What is the correct HTTP request method and API version for creating a ServiceCIDR in Kubernetes as of v1beta1?,1.0,1.0,1.0,1.0,1.0,False,7576.466366066597,0.0007696599999999999,correct,1
full,True,version-sensitive-028,What is the required field in the `AuthorizationConfiguration` for the `apiserver.k8s.io/v1alpha1` API version?,1.0,0.0,1.0,0.0,1.0,True,12896.216189023107,0.00103726,correct,2
full,True,version-sensitive-029,"What is the valid value for the `k8s.io/deprecated` annotation in Kubernetes, and what does it indicate?",1.0,1.0,1.0,1.0,1.0,False,7174.28455397021,0.00061792,correct,1
full,True,version-sensitive-030,What happens when you set the `.spec.internalTrafficPolicy` of a Service to `Local` in this version of Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,8639.825691003352,0.0009526299999999999,correct,1
full,True,version-sensitive-031,What optional fields were introduced in the `topologySpreadConstraints` for Pods as of Kubernetes version 1.26?,1.0,1.0,1.0,1.0,1.0,False,9383.320937980898,0.00069981,correct,1
full,True,version-sensitive-032,What happens if the `ingressClassName` is omitted in the Ingress resource?,1.0,1.0,1.0,1.0,1.0,False,9016.885497025214,0.0009823899999999999,correct,1
full,True,version-sensitive-033,"In which version of Kubernetes was the VolumeAttributesClass introduced, and what is the behavior regarding the immutability of the parameters field?",1.0,1.0,1.0,1.0,1.0,False,14022.48006791342,0.00091822,correct,1
full,True,version-sensitive-034,What is the HTTP method used to partially update a ServiceCIDR in Kubernetes v1beta1?,1.0,1.0,1.0,1.0,1.0,False,7836.104147019796,0.00064358,correct,1
full,True,version-sensitive-035,What attribute is used to specify the class of a Persistent Volume (PV) in this Kubernetes version?,1.0,1.0,1.0,1.0,1.0,False,7830.90680395253,0.00064149,correct,1
full,True,version-sensitive-036,What is the apiVersion used for the Deployment object in the provided base/deployment.yaml manifest?,0.0,1.0,1.0,1.0,1.0,False,10341.363552957773,0.00104195,correct,1
full,True,version-sensitive-037,"In the given Pod specification, what is the mount path and the read-only state of the volume mounted from the host?",1.0,0.0,1.0,0.0,0.0,False,5927.87805898115,0.00044097,correct,1
full,True,version-sensitive-038,What must be added to the `VolumeSnapshotContent` to allow users to create a `PersistentVolumeClaim` from an existing `VolumeSnapshot` with a different volume mode than the source?,1.0,1.0,1.0,1.0,1.0,False,12300.409898976795,0.00160291,correct,2
full,True,pods-001,What is a Kubernetes Pod?,0.0,1.0,1.0,0.75,1.0,False,7665.807418059558,0.00079649,correct,1
full,True,pods-002,What are the phases of a Pod lifecycle?,1.0,1.0,1.0,1.0,1.0,False,6668.598948046565,0.00044284999999999995,correct,1
full,True,workloads-001,How do Deployments manage rolling updates in Kubernetes?,1.0,0.75,1.0,0.85,1.0,False,7579.424066003412,0.00108329,correct,1
full,True,workloads-002,When should I use a StatefulSet instead of a Deployment?,1.0,1.0,1.0,1.0,1.0,False,7985.341466963291,0.0008086899999999999,correct,1
full,True,workloads-003,What is a DaemonSet used for in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,9522.94932899531,0.00079207,correct,1
full,True,workloads-004,How do Kubernetes Jobs differ from Deployments?,1.0,0.5,0.0,0.0,0.0,False,9451.158601092175,0.00079727,correct,1
full,True,workloads-005,What are init containers and when are they useful?,1.0,1.0,1.0,1.0,1.0,False,7305.568441050127,0.0008911699999999999,correct,1
full,True,workloads-006,What is a ReplicaSet and how does it relate to a Deployment?,1.0,1.0,1.0,0.9,1.0,False,8842.944564996287,0.0008262199999999999,correct,1
full,True,workloads-007,What are the common ways to use ConfigMaps in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,9420.234046992846,0.0009529199999999999,correct,1
full,True,workloads-008,How does a DaemonSet ensure that Pods are scheduled on eligible nodes?,1.0,1.0,1.0,0.9,1.0,False,12287.646536016837,0.0012622599999999999,correct,1
full,True,workloads-009,How are Pods deployed and terminated in a StatefulSet?,1.0,1.0,1.0,1.0,1.0,False,8726.659421925433,0.0008411699999999999,correct,1
full,True,workloads-010,What happens when I use the `kubectl delete` command with `--grace-period=0` and `--force`?,1.0,1.0,1.0,0.75,1.0,False,10422.803762019612,0.00115609,correct,1
full,True,workloads-011,What are some uses for Secrets in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,9420.645697973669,0.00075702,correct,1
full,True,workloads-012,What is the HTTP request format to get the status of a specific PriorityLevelConfiguration?,1.0,1.0,1.0,1.0,1.0,False,8601.509480038658,0.00051703,correct,1
full,True,workloads-013,What is required in the .spec.template of a ReplicaSet manifest?,1.0,0.6,1.0,1.0,1.0,False,8652.844891068526,0.00101969,correct,1
full,True,workloads-014,What are the required fields for the `.spec` in a Deployment?,1.0,1.0,1.0,0.5,1.0,False,8858.599444036372,0.0006894399999999999,correct,1
full,True,workloads-015,What is the HTTP request method and endpoint for deleting a ValidatingWebhookConfiguration in Kubernetes?,1.0,0.0,0.0,0.0,0.0,False,6755.297057912685,0.00045043,correct,1
full,True,workloads-016,What HTTP request method is used to update a ValidatingWebhookConfiguration?,1.0,0.0,0.0,0.0,0.0,False,7840.158023987897,0.0005153299999999999,correct,1
full,True,workloads-017,How can I scale Indexed Jobs in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,9467.201440944336,0.0009049599999999999,correct,1
full,True,workloads-018,What happens if I try to set a schedule with `TZ` or `CRON_TZ` in Kubernetes 1.29?,1.0,1.0,1.0,1.0,1.0,False,7679.837985895574,0.00047636,correct,1
full,True,workloads-019,Why is it rare to create individual Pods directly in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,8556.676698033698,0.0008678,correct,1
decompose,False,cluster-001,What is the purpose of namespaces in Kubernetes?,1.0,0.8,1.0,1.0,1.0,False,2482.774725998752,0.00030348,,
decompose,False,cluster-002,What is a ServiceAccount and how is it used by pods?,1.0,1.0,1.0,1.0,1.0,False,5325.60765708331,0.0010086,,
decompose,False,cluster-003,What is a CustomResourceDefinition (CRD) and why is it used?,1.0,1.0,1.0,0.85,1.0,False,6246.877123950981,0.0005428400000000001,,
decompose,False,cluster-004,What are the main components of the Kubernetes control plane?,1.0,0.8,0.0,0.0,0.0,False,1636.4754060050473,0.00015757,,
decompose,False,cluster-005,What is a ResourceQuota and how does it limit resource usage per namespace?,1.0,1.0,1.0,0.9,1.0,False,6042.269243043847,0.00080991,,
decompose,False,cluster-006,How does Kubernetes manage the lifecycle of container images and what are the thresholds for garbage collection?,1.0,1.0,1.0,1.0,1.0,False,6344.005876919255,0.0009252999999999999,,
decompose,False,cluster-007,What are the valid values for the mode field in KubeletAuthorization?,1.0,1.0,0.5,1.0,1.0,False,2257.47779593803,0.0002631,,
decompose,False,cluster-008,What does enabling AppArmor do for Pods running on Linux nodes?,1.0,1.0,1.0,1.0,1.0,False,5630.93586708419,0.00075744,,
decompose,False,cluster-009,What is API-initiated eviction in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,3071.4425978949293,0.00022878,,
decompose,False,cluster-010,How can I preserve the client source IP in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,5839.388199034147,0.00072545,,
decompose,False,cluster-011,What happens when the annotation rbac.authorization.kubernetes.io/autoupdate is set to 'false' on RBAC objects?,1.0,1.0,1.0,1.0,1.0,False,5835.661883931607,0.00053317,,
decompose,False,cluster-012,How can I manually upgrade CoreDNS in my Kubernetes cluster?,1.0,1.0,1.0,0.9,1.0,False,5018.04674800951,0.00055143,,
decompose,False,cluster-013,What is the purpose of the command 'kubeadm init phase upload-config all'?,1.0,1.0,1.0,1.0,1.0,False,2349.646702990867,0.00011195999999999999,,
decompose,False,cluster-014,What command is used to run pre-flight checks for kubeadm join?,1.0,1.0,1.0,1.0,1.0,False,1948.362198076211,0.00010862,,
decompose,False,cluster-015,What does the `TracingConfiguration` provide in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,1623.625720036216,0.00023679,,
decompose,False,cluster-016,What is the purpose of the label 'batch.kubernetes.io/job-name'?,1.0,1.0,1.0,1.0,1.0,False,2986.512695904821,0.00031800000000000003,,
decompose,False,cluster-017,What command can I use to see the changes that would be applied to static pod manifests during a kubeadm upgrade?,1.0,1.0,1.0,1.0,1.0,False,3760.717462049797,0.00053672,,
decompose,False,networking-001,"What is the difference between ClusterIP, NodePort, and LoadBalancer services?",1.0,1.0,1.0,1.0,1.0,False,7604.407159960829,0.0012521,,
decompose,False,networking-002,How does Kubernetes DNS work for services?,1.0,1.0,1.0,0.9,1.0,False,7072.483484982513,0.00101562,,
decompose,False,networking-003,What is an Ingress and how does it differ from a Service?,1.0,1.0,1.0,0.9,1.0,False,6443.8888089498505,0.00123735,,
decompose,False,networking-004,How do Network Policies restrict traffic between pods?,0.0,1.0,1.0,0.85,1.0,False,2454.484274960123,0.00025023,,
decompose,False,networking-005,What is a headless service in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5617.902196012437,0.00048063,,
decompose,False,networking-006,How do pods communicate with each other across nodes in Kubernetes?,0.0,0.5,1.0,0.9,1.0,False,5138.120944029652,0.00118104,,
decompose,False,networking-007,What are the steps in the request flow when using a Gateway implemented as a reverse proxy?,1.0,1.0,1.0,1.0,1.0,False,7782.128905062564,0.00053421,,
decompose,False,networking-008,What is the purpose of the `appProtocol` field in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,1944.9787449557334,0.00030767,,
decompose,False,networking-009,What is a Resource backend in the context of an Ingress object?,1.0,1.0,1.0,0.9,1.0,False,2504.030172014609,0.00032908,,
decompose,False,networking-010,What IP address management (IPAM) options are supported on Windows?,1.0,1.0,1.0,1.0,1.0,False,2308.2378620747477,0.00023037999999999997,,
decompose,False,networking-011,What happens to a pod affected by a NetworkPolicy if it is created before the network plugin has handled the NetworkPolicy?,1.0,1.0,1.0,1.0,1.0,False,5183.469821000472,0.00132532,,
decompose,False,networking-012,What are the required fields for an Ingress resource?,1.0,1.0,1.0,1.0,1.0,False,2599.0384850883856,0.00029347,,
decompose,False,networking-013,What are some limitations of the NetworkPolicy API in Kubernetes?,1.0,0.8,1.0,1.0,1.0,False,7459.990106057376,0.0009669899999999999,,
decompose,False,networking-014,What is a Service in Kubernetes and how can it be defined?,1.0,0.5,1.0,0.9,1.0,False,8515.525831957348,0.00123917,,
decompose,False,networking-015,Who typically creates and manages EndpointSlice objects in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,3174.6198360342532,0.0005751199999999999,,
decompose,False,networking-016,What are some strategies to mitigate overloaded endpoints when using the PreferClose heuristic in traffic distribution?,1.0,1.0,1.0,1.0,1.0,False,4914.035953930579,0.0007731,,
decompose,False,networking-017,What does the `.spec.trafficDistribution` field do in a Kubernetes Service?,0.0,1.0,1.0,0.9,1.0,False,3907.9066070262343,0.00046322000000000003,,
decompose,False,networking-018,What was the method for specifying Ingress classes before Kubernetes 1.18?,1.0,1.0,1.0,1.0,1.0,False,1731.5392430173233,0.00028397000000000003,,
decompose,False,networking-019,When is the topology-aware routing feature not recommended?,1.0,0.0,0.0,0.0,0.0,False,2553.7484320811927,0.00033556,,
decompose,False,networking-020,How are Gateway API resources implemented in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,2297.802051063627,0.00023928,,
decompose,False,rbac-001,How do I configure RBAC in Kubernetes?,1.0,0.8,0.0,0.0,0.0,False,2001.7318319296464,0.00021392999999999998,,
decompose,False,rbac-002,What issues might arise when upgrading from ABAC to RBAC in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5830.355735961348,0.00063345,,
decompose,False,rbac-003,What roles are associated with the built-in controllers in Kubernetes when the controller manager is not started with the `--use-service-account-credentials` flag?,1.0,1.0,1.0,1.0,1.0,False,9841.928286012262,0.0022451100000000002,,
decompose,False,rbac-004,What permissions are required for a user to create or update a role binding in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6491.043846006505,0.0011091299999999998,,
decompose,False,rbac-005,What are the three critical areas of the Runtime phase in cloud-native information security?,1.0,1.0,1.0,1.0,1.0,False,2921.7039310606197,0.00046695,,
decompose,False,rbac-006,What happens if an expression in a validating admission policy grows too complicated?,1.0,1.0,1.0,1.0,1.0,False,1964.9824709631503,0.00019543,,
decompose,False,rbac-007,What is a virtual control plane in the context of Kubernetes multi-tenancy?,1.0,1.0,1.0,0.9,1.0,False,6740.677047986537,0.00134655,,
decompose,False,rbac-008,How can I write a policy to allow any authenticated user to perform an action?,1.0,1.0,1.0,1.0,1.0,False,5017.83691206947,0.00139186,,
decompose,False,rbac-009,How can I restrict a Kubernetes workload from running as the root user?,1.0,1.0,1.0,1.0,1.0,False,5632.26941798348,0.0008276599999999999,,
decompose,False,rbac-010,What does Kubernetes include to help manage information security?,1.0,0.6,1.0,1.0,1.0,False,4125.724159996025,0.00046532999999999996,,
decompose,False,rbac-011,What does the ServiceAccount admission controller do when a Pod is created without a specified serviceAccountName?,1.0,1.0,1.0,1.0,1.0,False,5923.09761501383,0.00110806,,
decompose,False,rbac-012,How does Kubernetes authorization relate to existing access control systems?,1.0,1.0,1.0,1.0,1.0,False,5924.762525944971,0.00172437,,
decompose,False,scheduling-001,How do I set CPU and memory resource limits on a Kubernetes container?,1.0,1.0,1.0,0.75,1.0,False,8882.893583970144,0.00100484,,
decompose,False,scheduling-002,What is the difference between a liveness probe and a readiness probe?,0.0,0.875,1.0,1.0,1.0,False,5736.697813030332,0.00075423,,
decompose,False,scheduling-003,How do taints and tolerations control pod scheduling in Kubernetes?,1.0,0.8571428571428571,1.0,0.85,1.0,False,7397.37821999006,0.0010351199999999998,,
decompose,False,scheduling-004,What is the Horizontal Pod Autoscaler and how does it work?,1.0,0.5,1.0,0.85,1.0,False,5117.808371898718,0.0006009399999999999,,
decompose,False,scheduling-005,What is node affinity and how does it differ from nodeSelector?,1.0,1.0,1.0,0.9,1.0,False,5428.687560022809,0.0006410799999999999,,
decompose,False,scheduling-006,What happens when a node experiences an out of memory (OOM) event before the kubelet can reclaim memory?,1.0,1.0,1.0,1.0,1.0,False,7986.9487879332155,0.00145774,,
decompose,False,scheduling-007,What is an example of a PriorityClass definition in Kubernetes?,1.0,0.5,1.0,0.75,1.0,False,5632.846917025745,0.0008384699999999999,,
decompose,False,scheduling-008,What are the known limitations of topology spread constraints in Kubernetes?,1.0,0.0,0.0,0.0,0.0,False,1738.9740770449862,0.00016973999999999998,,
decompose,False,scheduling-009,What is the role of kube-scheduler in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6724.841599934734,0.00071032,,
decompose,False,scheduling-010,How can I discover dynamic resources of running Pods in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5255.442596040666,0.0006849699999999999,,
decompose,False,scheduling-011,How should the kubelet be configured to avoid scheduling pods that will trigger eviction due to memory pressure?,1.0,1.0,1.0,1.0,1.0,False,6760.565305012278,0.0017364000000000001,,
decompose,False,scheduling-012,What kubelet garbage collection features have been deprecated and why?,1.0,1.0,1.0,1.0,1.0,False,3993.087757960893,0.00053288,,
decompose,False,scheduling-013,How can I configure a minimum reclaim amount for resources in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6246.381180011667,0.00086137,,
decompose,False,scheduling-014,What actions can a permit plugin take at the end of the scheduling cycle for a Pod?,1.0,1.0,1.0,1.0,1.0,False,3172.3605790175498,0.00031250999999999995,,
decompose,False,scheduling-015,How can I ensure that my pod is placed into zone B instead of zone C in a Kubernetes cluster?,1.0,1.0,1.0,0.9,1.0,False,7376.0306789772585,0.0018029300000000001,,
decompose,False,scheduling-016,What do topology spread constraints rely on to identify the topology domain(s) of nodes?,1.0,0.5,1.0,1.0,1.0,False,6654.926051967777,0.00051492,,
decompose,False,scheduling-017,What is an example configuration for setting percentageOfNodesToScore in KubeSchedulerConfiguration?,1.0,1.0,1.0,1.0,1.0,False,2868.657419923693,0.00029293,,
decompose,False,scheduling-018,What feature allows you to control a Pod's scheduling readiness?,1.0,1.0,1.0,1.0,1.0,False,3172.590045025572,0.00060423,,
decompose,False,storage-001,What is the difference between a PersistentVolume and a PersistentVolumeClaim?,1.0,0.6,1.0,1.0,1.0,False,6040.509434067644,0.0009023,,
decompose,False,storage-002,What is a StorageClass in Kubernetes?,1.0,1.0,1.0,0.85,1.0,False,2047.3536809440702,0.00029566,,
decompose,False,storage-003,How do ConfigMaps differ from Secrets in Kubernetes?,1.0,0.75,1.0,1.0,1.0,False,6668.583306018263,0.0015699899999999998,,
decompose,False,storage-004,How do you mount a Secret into a Pod as a file?,1.0,1.0,1.0,0.75,1.0,False,3060.3163520572707,0.00028733999999999997,,
decompose,False,storage-005,What access modes do PersistentVolumes support?,1.0,0.6,1.0,0.75,1.0,False,6492.8833859739825,0.00020206,,
decompose,False,storage-006,What determines which CSI volume plugin is used for provisioning VolumeSnapshots in a volume snapshot class?,1.0,1.0,1.0,1.0,1.0,False,5180.799084948376,0.00154627,,
decompose,False,storage-007,What is the HTTP request format to get the status of a PersistentVolumeClaim?,1.0,1.0,1.0,1.0,1.0,False,4563.476499984972,0.00053447,,
decompose,False,storage-008,What happens if I specify mount options in a StorageClass but the volume plugin does not support them?,1.0,1.0,1.0,1.0,1.0,False,5319.162584026344,0.00131151,,
decompose,False,storage-009,What is the HTTP request method and endpoint for partially updating a StorageClass in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5783.629906945862,0.0014192599999999999,,
decompose,False,storage-010,What are the effects of using the 'WaitForFirstConsumer' volume binding mode?,1.0,1.0,1.0,1.0,1.0,False,5838.241129997186,0.0008920699999999999,,
decompose,False,storage-011,What does the CSINode object hold information about?,1.0,1.0,1.0,1.0,1.0,False,1682.925442000851,0.00023554999999999998,,
decompose,False,storage-012,How can I select ClusterTrustBundles when using the clusterTrustBundle projected volume source?,1.0,1.0,1.0,1.0,1.0,False,5586.862599011511,0.00129601,,
decompose,False,storage-013,What is the role of the `StorageClass` API object in dynamic volume provisioning?,1.0,1.0,1.0,1.0,1.0,False,4324.470240972005,0.0005035899999999999,,
decompose,False,unanswerable-001,How can I configure AWS EKS to automatically scale my managed node groups based on specific CloudWatch metrics?,1.0,0.0,0.0,1.0,0.0,False,4030.5095879593864,0.00090747,,
decompose,False,unanswerable-002,How can I customize the resource requests and limits for individual components within an Istio service mesh when using the IstioOperator custom resource?,1.0,0.0,0.0,1.0,0.0,False,4650.284307892434,0.00143465,,
decompose,False,unanswerable-003,What proprietary options does the Calico CNI plugin offer for integrating with AWS VPC CNI for enhanced network policies?,1.0,0.0,1.0,1.0,0.0,False,3890.6369050964713,0.00075704,,
decompose,False,unanswerable-004,What is the expected release date for Kubernetes v1.33 and what are the SLA guarantees associated with that version?,1.0,0.0,1.0,1.0,0.0,False,4709.606047021225,0.00074319,,
decompose,False,unanswerable-005,How can I configure IAM roles for service accounts in AWS EKS to limit permissions for a specific pod running in a managed node group?,1.0,0.0,1.0,1.0,0.0,False,4256.815209053457,0.0012579,,
decompose,False,unanswerable-006,How does Argo CD handle secret management for GitOps workflows when deploying applications in Kubernetes?,1.0,0.0,0.0,1.0,0.0,False,4550.509430933744,0.00109939,,
decompose,False,unanswerable-007,How can I use the 'kubectl manage-resources' subcommand to optimize resource allocation in my cluster?,1.0,0.0,1.0,1.0,0.0,False,3382.771151023917,0.00047173999999999995,,
